date,BTC price,BTC network hashrate,Average BTC block size,NUAU - BTC,Number TX - BTC,Difficulty - BTC,TX fees - BTC,Estimated TX Volume USD - BTC,Gold in USD,Ethereum Price,Litecoin Price,Bitcoin Cash Price,Cardano Price,Nasdaq composite index,DJI,Google trends
02/05/2019,5402.42,54003657.44,1.126911234,516500,439549,6.35E+12,65.62521893,871033405.3,,160.85,73.68,271.97,0.06902,8036.77002,26307.78906,
01/05/2019,5350.91,44213520.72,1.295070857,551918,346486,6.35E+12,85.48463465,825666161.7,,162.19,74.3,267.99,0.070338,8049.640137,26430.14063,
30/04/2019,5247.73,51477170.55,1.203267614,529709,363207,6.35E+12,70.95469952,883853257.1,,155.17,67.95,237.57,0.064661,8095.390137,26592.91016,
29/04/2019,5284.86,51477170.55,0.977574344,406877,383291,6.35E+12,47.95393039,437115221.3,,157.29,69.78,255.55,0.06862,8161.850098,26554.39063,
28/04/2019,5271.75,43266088.13,1.170310445,421593,359008,6.35E+12,54.42092725,453051882.7,,158.5,72.12,264.12,0.070189,,,
27/04/2019,5279.47,47687440.2,1.255490709,547738,381209,6.35E+12,91.44744899,1227442687,,156.27,73.21,264.09,0.069211,,,
26/04/2019,5210.3,45160953.3,1.219515846,529636,384089,6.35E+12,94.30087588,821796270,1284.2,154.58,71.36,267.19,0.069347,8146.399902,26543.33008,
25/04/2019,5466.52,51477170.55,1.234416043,595208,404279,6.35E+12,130.6749264,1527178616,1280.8,165.91,73.25,279.21,0.072643,8118.680176,26462.08008,
24/04/2019,5571.51,36634060.02,1.255767388,500657,311753,6.35E+12,96.48121035,821615167.7,1271.65,171.35,74.75,290.96,0.074524,8102.009766,26597.05078,
23/04/2019,5399.37,42318655.54,1.142223119,458919,342014,6.35E+12,70.12693315,730309083.1,1269.5,172.01,76.85,292.79,0.078067,8120.819824,26656.39063,
22/04/2019,5312.49,51161359.68,1.142430407,390509,390735,6.36E+12,50.31279868,345094123.2,1275.7,170.02,77.29,290.34,0.074101,8015.27002,26511.05078,
21/04/2019,5335.88,41631660.19,1.240556481,417376,319840,6.39E+12,58.09103814,366774810.2,,173.72,81.52,300.81,0.076556,,,
20/04/2019,5304.16,48305437.78,1.212485171,551457,362128,6.39E+12,78.43301725,685930841.1,,173.72,82.55,306.86,0.079515,,,
19/04/2019,5298.15,47352040.98,1.214882,516919,382981,6.39E+12,72.4195866,686791898.2,1275.7,173.79,82.1,306.93,0.081739,,,
18/04/2019,5251.48,43856252.72,1.229380333,507562,350737,6.39E+12,77.14980905,865976634.4,1275.7,166.91,79.39,310.87,0.083066,7998.060059,26559.53906,
17/04/2019,5236.14,46080845.25,1.25263491,514674,358517,6.39E+12,76.56869368,643453402.3,1275.85,167.55,81.35,318.31,0.083785,7996.080078,26449.53906,
16/04/2019,5066.58,46080845.25,1.22713911,530203,381473,6.39E+12,78.96972247,800124827.3,1276.35,161.53,79.04,314.12,0.082265,8000.22998,26452.66016,
15/04/2019,5167.32,38771469.79,1.196266385,390154,337030,6.39E+12,57.42373876,551452871.5,1285.65,167.9,83.01,288.7,0.084643,7976.009766,26384.76953,
14/04/2019,5095.76,42902855.92,1.107431615,415961,367076,6.39E+12,66.22119369,423133491.4,,164.48,78.2,279.41,0.083731,,,
13/04/2019,5088.85,47987638.84,1.184258404,531017,376767,6.39E+12,100.5657148,692001598.8,,164.62,78.95,282.68,0.083485,,,
12/04/2019,5061.2,49894432.44,1.201692847,571694,402802,6.39E+12,115.285098,1045331356,1294.3,165.34,79.63,272.64,0.083584,7984.160156,26412.30078,
11/04/2019,5325.08,47034242.04,1.213674912,544626,396501,6.39E+12,111.7853946,847017572.9,1298.8,177.34,88.39,305.12,0.089929,7947.359863,26143.05078,
10/04/2019,5204.11,41949459.12,1.251238629,524226,346071,6.39E+12,114.9255611,876426851,1305.45,176.07,86.77,295.97,0.083779,7964.240234,26157.16016,
09/04/2019,5289.92,47034242.04,1.218371115,,372417,6.39E+12,130.5444404,975157007.8,1303,180.22,89.5,309.95,0.086989,7909.279785,26150.58008,
08/04/2019,5199.84,44809649.52,1.138896872,,350631,6.39E+12,85.51644481,446188726.9,1300,174.45,92.33,319.77,0.090466,7953.879883,26341.01953,
07/04/2019,5062.79,44174051.65,1.211691266,,359569,6.38E+12,80.84759712,425988312.3,,165.98,92.42,305.8,0.090161,,,
06/04/2019,5036.79,50104170.89,1.240968854,,387090,6.38E+12,114.8230728,895961933.9,,165.51,88.71,292.81,0.091214,,,
05/04/2019,4922.81,44396100.79,1.2129581,,354660,6.38E+12,154.4635303,974035941.9,1288.45,158.02,85.04,286.64,0.087355,7938.689941,26424.99023,
04/04/2019,4971.31,45030330.8,1.248329993,,360250,6.38E+12,142.1029882,1136759718,1283.15,161.43,85.17,298.47,0.090518,7891.779785,26384.63086,
03/04/2019,4879.96,49787055.88,1.215506975,,401507,6.38E+12,114.4897888,1401991173,1290.45,164.01,76.26,236.4,0.085437,7895.549805,26218.13086,
02/04/2019,4156.92,43127640.77,1.205358125,,368904,6.38E+12,61.8467373,643449975.9,1290.3,141.84,60.7,167.63,0.07231,7848.689941,26179.13086,
01/04/2019,4105.36,44078985.78,1.173565871,373888,381652,6.38E+12,44.60450761,424739278.9,1293.5,141.47,60.77,168.9,0.069651,7828.910156,26258.41992,12
31/03/2019,4105.46,44078985.78,1.204920209,469689,377783,6.38E+12,54.67372903,352584524.1,,142.14,60.64,168.64,0.071739,,,
30/03/2019,4092.14,46615905.83,1.233981333,517101,369817,6.38E+12,63.48208552,812699052.8,,142.36,61.25,170.3,0.071257,,,
29/03/2019,4068.3,46298790.82,1.217287404,531559,393698,6.38E+12,47.81690988,627329922.5,1295.4,139.34,61.17,169.35,0.065763,7729.319824,25928.67969,
28/03/2019,4087.58,47250135.84,1.199629819,527558,383186,6.38E+12,48.02051729,625699918.8,1295.15,141.01,62.22,173.1,0.067593,7669.169922,25717.46094,
27/03/2019,3984.24,42493410.75,1.207859007,483706,366415,6.38E+12,36.41495629,594756742.5,1309.7,135.45,59.41,160.51,0.062232,7643.379883,25625.58984,
26/03/2019,3969.23,46933020.83,1.056967818,487474,322191,6.38E+12,29.20096219,597673169.6,1316.3,135.05,59.51,161.39,0.059206,7691.52002,25657.73047,
25/03/2019,4024.11,47567250.84,0.753646587,379661,226166,6.37E+12,15.67630252,290564609.5,1319.55,137.08,60.3,166.11,0.06185,7637.540039,25516.83008,
24/03/2019,4035.16,43744504.06,0.840116655,409451,251573,6.07E+12,17.94886278,313796060,,138.32,61.24,167.09,0.063723,,,
23/03/2019,4022.71,48571483.82,0.944549,503337,298524,6.07E+12,27.14701994,532934160,,137.04,59.79,158.13,0.057993,,,
22/03/2019,4028.51,43141131.59,1.039646357,486150,300712,6.07E+12,35.53040752,646160042.5,1311.3,136.56,59.3,154.71,0.052906,7642.669922,25502.32031,
21/03/2019,4083.95,48571483.82,0.992002373,491222,304960,6.07E+12,27.1997923,636541379.5,1309.6,140.48,60.87,160.79,0.053957,7838.959961,25962.50977,
20/03/2019,4070.79,52493404.87,0.909794954,503445,304744,6.07E+12,22.30871865,610949117.5,1303.7,140.48,60.68,162.33,0.052719,7728.970215,25745.66992,
19/03/2019,4032.69,48571483.82,0.926942733,491044,291505,6.07E+12,22.37480548,599572910.1,1307.7,139.25,60.22,162.6,0.050457,7723.950195,25887.38086,
18/03/2019,4029.97,44046190.29,0.742798205,373782,227290,6.07E+12,16.78071195,251241792.4,1305.6,140.1,61.28,156.26,0.050311,7714.47998,25914.09961,
17/03/2019,4047.72,49174856.29,0.788659847,421205,262267,6.07E+12,22.36301366,353312470.3,,142.24,61.88,157.44,0.0516,,,
16/03/2019,3963.9,46157993.94,0.987588412,509543,296970,6.07E+12,31.12448995,548572685.6,,137.91,58.99,143.98,0.050112,,,
15/03/2019,3926.66,46761366.41,1.043826619,502225,299929,6.07E+12,37.56437664,724702521.3,1303.5,133.57,56.54,133.79,0.047986,7688.529785,25848.86914,
14/03/2019,3905.58,40727641.71,1.163580696,471367,285957,6.07E+12,36.04315035,638626889.3,1295.55,133.2,55.86,128.82,0.046575,7630.910156,25709.93945,
13/03/2019,3913.05,43141131.59,1.004161133,488929,285653,6.07E+12,31.50427651,635482597.9,1306.95,134.61,57.08,129.19,0.047366,7643.410156,25702.89063,
12/03/2019,3903.76,42839445.35,1.099574324,507212,294741,6.07E+12,30.82179358,588050269.4,1297.05,134.01,55.41,130.35,0.047665,7591.029785,25554.66016,
11/03/2019,3953.74,41029327.95,0.783473353,354739,212877,6.07E+12,19.08668276,293722847.6,1292.75,136.85,57.19,132.86,0.045697,7558.060059,25650.88086,
10/03/2019,3966.17,41652968.39,0.882423514,414924,239492,6.07E+12,24.54420613,339138402.1,,138.18,58.1,134.04,0.046754,,,
09/03/2019,3894.55,44067633.23,0.998636589,496016,285264,6.07E+12,34.53420729,635248643.2,,134.89,56,129.42,0.042686,,,
08/03/2019,3913.23,42860300.81,1.008441944,501146,282523,6.07E+12,38.15885184,580742054.8,1296.75,138.31,57.44,132.21,0.042952,7408.140137,25450.24023,
07/03/2019,3903.38,38634637.35,1.235649305,524991,277863,6.07E+12,38.43684345,603400264.6,1285.3,138.94,55.84,133.29,0.04285,7421.459961,25473.23047,
06/03/2019,3897.08,44973132.54,1.029825181,536820,285716,6.07E+12,29.02363002,549771951.6,1285.85,137.96,53.02,133.41,0.043185,7505.919922,25673.46094,
05/03/2019,3759.83,41351135.29,1.104753978,506185,304188,6.07E+12,28.45991569,514696573.9,1283.8,127.79,46.52,124.96,0.040599,7576.359863,25806.63086,
04/03/2019,3845.09,44067633.23,1.003580384,420092,353683,6.07E+12,21.38429981,262302996.4,1285.4,132.16,48.33,131.42,0.042303,7577.569824,25819.65039,
03/03/2019,3862.27,39841969.77,1.155579258,481020,335864,6.07E+12,25.32153705,432607934.5,,134.79,49.02,132.57,0.042853,,,
02/03/2019,3855.32,48896962.9,1.053071407,552622,354422,6.07E+12,30.48611973,540655297,,136.35,47.48,132.92,0.043217,,,
01/03/2019,3853.76,45274965.64,1.130737273,523891,367827,6.07E+12,30.29594178,942667105.7,1311.95,136.84,46.24,132.08,0.043112,7595.350098,26026.32031,9
28/02/2019,3848.26,42558467.71,1.125122057,519739,344560,6.07E+12,32.66318415,579169390.8,1319.15,136.28,45.62,132.9,0.043245,7532.529785,25916,
27/02/2019,3857.48,48595129.79,1.092907348,532148,366568,6.07E+12,35.84517142,584129344.7,1322.85,138.03,45.5,134.33,0.043329,7554.509766,25985.16016,
26/02/2019,3878.7,43162133.91,1.109526161,502105,336634,6.07E+12,38.85345862,796811590.2,1325.05,139.65,46.18,135.84,0.043965,7549.299805,26057.98047,
25/02/2019,3807,41351135.29,1.044065358,433693,320446,6.06E+12,29.55542146,436629766.5,1331.05,135.5,44.58,130.02,0.042168,7554.459961,26091.94922,
24/02/2019,4145.46,43088722.17,0.982793762,441274,328239,6.06E+12,25.43940867,493717540,,158.9,51.68,154.2,0.048727,,,
23/02/2019,3998.92,48813797.14,1.085184228,546388,350306,6.06E+12,39.01280561,601384559.5,,148.68,49.67,144.88,0.045982,,,
22/02/2019,3952.41,35857048.52,1.178449504,491326,297595,6.06E+12,34.71560858,659403092.7,1329.05,146.07,49.13,142.82,0.045041,7527.540039,26031.81055,
21/02/2019,4000.26,39171565.61,1.1915221,521877,314320,6.06E+12,37.76184521,702618790.1,1331.25,149.35,51.84,147.92,0.047584,7459.709961,25850.63086,
20/02/2019,3946.68,47005878.73,1.060471256,538531,348242,6.06E+12,36.59295015,724485362,1343.75,145.17,47.82,142.97,0.046177,7489.069824,25954.43945,
19/02/2019,3911.66,46704559,1.080017019,508260,344274,6.06E+12,29.40410079,684285821.3,1334.15,146.4,48.14,144.31,0.045682,7486.77002,25891.32031,
18/02/2019,3671.37,47909837.94,0.881877836,393159,327463,6.06E+12,19.17235936,241392404.1,1325.5,133.03,43.88,124.97,0.041468,,,
17/02/2019,3633.36,45197960.32,1.008760027,452437,332137,6.06E+12,22.36572171,367074313.1,,123.18,43.4,122.23,0.041027,,,
16/02/2019,3615.27,38267606.4,1.101274228,467227,296729,6.06E+12,26.46547377,481121941,,122.4,42.76,122.01,0.040619,,,
15/02/2019,3617.37,42486082.7,1.111246972,473264,354483,6.06E+12,26.180398,459745145.5,1316.55,121.45,41.64,122.18,0.040536,7472.410156,25883.25,
14/02/2019,3631.17,46101919.52,1.153285621,546275,352651,6.06E+12,35.63755618,687343678.6,1311.45,122.42,41.88,123.12,0.041136,7426.950195,25439.39063,
13/02/2019,3653.6,38568926.14,1.304964063,486291,271573,6.06E+12,34.31602175,481671692.2,1312.8,122.54,43.83,123.38,0.041755,7420.379883,25543.26953,
12/02/2019,3642.75,43691361.64,1.09110111,463118,315725,6.06E+12,23.13798165,513494445,1310,121.18,43.17,122.52,0.04168,7414.620117,25425.75977,
11/02/2019,3695.61,42184762.96,0.899240979,380921,299609,5.89E+12,13.62075475,275674444.6,1306.4,124.87,46.88,127.69,0.042772,7307.899902,25053.10938,
10/02/2019,3673.2,43357261.9,0.934364993,422177,310892,5.81E+12,17.75264078,293155590,,119.41,44.76,128.63,0.04105,,,
09/02/2019,3671.59,47114891.26,0.984610681,516885,335280,5.81E+12,20.91053599,551468788.6,,119.21,43.02,129.93,0.040775,,,
08/02/2019,3401.38,50294423.8,0.942216902,474846,353046,5.81E+12,16.74141122,481191905.9,1314.85,104.65,33.24,115.78,0.036399,7298.200195,25106.33008,
07/02/2019,3414.93,47403939.67,1.050370409,482654,349596,5.81E+12,21.79051765,501479974.5,1310,104.84,32.91,115.18,0.036651,7288.350098,25169.5293,
06/02/2019,3469.09,42490116.66,1.051188286,503602,354069,5.81E+12,17.21081291,418050738.8,1312.4,107.57,34.35,117.98,0.037993,7375.279785,25390.30078,
05/02/2019,3454.95,42490116.66,1.012398531,456121,335288,5.81E+12,17.08811248,356869591.8,1314.2,107.63,34.01,119.03,0.037824,7402.080078,25411.51953,
04/02/2019,3467.21,39888680.94,0.93550021,389607,300171,5.81E+12,14.74322284,266813709.4,1312.15,107.63,33.46,119.3,0.03813,7347.540039,25239.36914,
03/02/2019,3516.14,41622971.42,0.981337799,418173,322032,5.81E+12,18.92618462,318342885.6,,110.49,34.43,121.79,0.039259,,,
02/02/2019,3484.63,45669649.2,1.024592437,502880,339341,5.81E+12,33.11076701,618378473.6,,107.47,32.82,116.55,0.038598,,,
01/02/2019,3460.55,44802503.96,1.015420213,487935,353945,5.81E+12,29.03627429,579810863.9,1318.7,107.15,31.72,114.8,0.038441,7263.870117,25063.89063,10
31/01/2019,3485.41,39310584.12,1.074707971,462720,321980,5.81E+12,21.22346169,743780976.3,1323.25,108.9,31.89,118.16,0.039699,7281.740234,24999.66992,
30/01/2019,3443.9,42201068.25,1.010222788,480701,326162,5.81E+12,23.14980149,496604734.4,1310.7,105.41,31.07,110.96,0.038177,7183.080078,25014.85938,
29/01/2019,3468.87,41912019.83,1.022644421,481278,308062,5.84E+12,24.16321392,603725514.6,1307.55,106.72,31.24,112.25,0.038713,7028.290039,24579.96094,
28/01/2019,3584.28,40071767.24,0.881242818,383275,276651,5.88E+12,15.90784813,223086857,1302.15,113.29,32.52,123.04,0.041137,7085.680176,24528.2207,
27/01/2019,3604.69,43874197.71,0.98073546,444593,288285,5.88E+12,19.8801991,284111987.3,,116.51,33.08,127.16,0.042666,,,
26/01/2019,3599.72,40364261.89,1.017360051,492260,301085,5.88E+12,24.82339222,457679537.4,,116.37,32.97,128.44,0.042687,,,
25/01/2019,3607.39,47384133.53,0.911348741,470445,308146,5.88E+12,22.98899396,479315663.5,1293.9,117.59,32.82,129.52,0.043097,7164.859863,24737.19922,
24/01/2019,3584.5,42704219.1,1.026111377,482793,293494,5.88E+12,22.67278096,531820912.1,1283.7,117.46,32.04,132.21,0.042937,7073.459961,24553.24023,
23/01/2019,3605.56,38024304.68,1.055254915,450117,296040,5.88E+12,20.9003654,561653257.1,1279.8,118.71,31.67,128.44,0.043548,7025.77002,24575.61914,
22/01/2019,3575.08,43874197.71,0.943183713,449403,315202,5.88E+12,19.91907516,477245031.6,1282.1,117.11,31.21,122.71,0.042889,7020.359863,24404.48047,
21/01/2019,3600.37,45921660.27,0.805785057,379373,294118,5.88E+12,14.42266508,240365948.2,1279.55,119.64,31.19,123.92,0.043541,,,
20/01/2019,3725.45,38901788.64,0.95912206,400052,282188,5.88E+12,17.57732062,306127868.4,,124.63,32.49,130.14,0.045674,,,
19/01/2019,3652.38,40364261.89,1.037986,484529,305965,5.88E+12,20.91797749,452238418.7,,121.61,31.48,128.55,0.044275,,,
18/01/2019,3677.99,37146820.73,1.097214181,462878,296695,5.88E+12,23.48759589,502064339,1284.2,123.65,31.91,131.09,0.045308,7157.22998,24706.34961,
17/01/2019,3651.87,38901788.64,1.11209812,493981,305702,5.88E+12,25.07927963,622121356.1,1290.7,123.57,31.85,129.2,0.044868,7084.459961,24370.09961,
16/01/2019,3631.51,38609293.98,1.065034848,466211,302279,5.88E+12,21.20358949,1257990209,1292.3,121.81,31.44,128.69,0.042768,7034.689941,24207.16016,
15/01/2019,3704.22,43581703.06,0.956647966,455376,326685,5.86E+12,19.99425343,588158822,1294.4,129.17,32.38,133.97,0.044157,7023.830078,24065.58984,
14/01/2019,3557.31,38264362.3,0.853370891,372206,276997,5.62E+12,14.17709438,236158267.2,1292.75,116.98,30.38,126.48,0.040249,6905.919922,23909.83984,
13/01/2019,3658.87,38543664.21,0.896714659,396627,281502,5.62E+12,17.12273992,267932583.4,,125.91,32.4,134.5,0.043812,,,
12/01/2019,3686.97,41336683.36,0.983164703,486649,308372,5.62E+12,24.25918558,1089515520,,127.53,32.46,131.5,0.044154,,,
11/01/2019,3674.02,43571098.68,0.970871821,489565,327338,5.62E+12,25.84515048,671294824.4,1288.95,127.81,33.68,133.91,0.044322,6971.47998,23995.94922,
10/01/2019,4034.41,45805513.99,0.884137811,463345,319056,5.62E+12,24.16978699,629686023.5,1291.9,150.84,38.99,160.28,0.052049,6986.069824,24001.91992,
09/01/2019,4031.55,47202023.57,0.86793,465084,318524,5.62E+12,20.94683492,590024024.1,1288.6,150.55,39.45,162.12,0.048567,6957.080078,23879.11914,
08/01/2019,4028.47,39381569.96,0.984752745,448075,284782,5.62E+12,23.87585077,620754635.7,1286.45,151.97,37.92,161.4,0.04814,6897,23787.44922,
07/01/2019,4078.59,39381569.96,0.82667539,389293,258522,5.62E+12,16.59508434,293517719.3,1292.2,157.81,39.28,166.85,0.049266,6823.470215,23531.34961,
06/01/2019,3836.52,45526212.08,0.812945822,385488,265192,5.62E+12,12.27107591,319832893.3,,155.8,34.85,160.19,0.044709,,,
05/01/2019,3851.97,41615985.27,0.959198758,454701,281772,5.62E+12,19.57925017,540805337.8,,154.34,32.35,161.14,0.043659,,,
04/01/2019,3832.04,43291796.76,0.966222342,450625,291016,5.62E+12,19.1678382,582187039.4,1279.9,148.91,32.02,161.71,0.042629,6738.859863,23433.16016,
03/01/2019,3931.05,42174589.1,0.947860662,415821,271696,5.62E+12,18.0404076,488767286.2,1290.45,155.2,33.35,173.27,0.045106,6463.5,22686.2207,
02/01/2019,3849.22,41615985.27,0.801778946,310119,234725,5.62E+12,11.22870449,223626548.7,1282.9,141.52,32.02,165.62,0.042568,6665.939941,23346.24023,
01/01/2019,3746.71,43291796.76,0.888393981,391030,259684,5.25E+12,15.90842885,469362132.1,1279,133.42,30.46,150.9,0.040984,,,10
31/12/2018,3866.84,44676132.24,0.76248679,391258,267639,5.11E+12,13.91108006,270002442.5,1279,140.03,31.98,163.52,0.043232,6635.279785,23327.46094,
30/12/2018,3822.38,35030149.14,0.973710138,423955,264980,5.11E+12,15.31251107,425646460.7,,137.63,31.42,165.15,0.041597,,,
29/12/2018,3932.49,42391557.29,0.93054403,485693,308267,5.11E+12,17.97068908,630761201,,138.47,32.56,174.47,0.041873,,,
28/12/2018,3653.13,44168448.91,0.885621408,434317,300020,5.11E+12,16.91659845,574288965.6,1279,116.9,28.3,150.56,0.037017,6584.52002,23062.40039,
27/12/2018,3854.69,39853140.69,0.889580548,397074,281305,5.11E+12,16.22660938,427890281.7,1268,131.92,30.96,175.41,0.041225,6579.490234,23138.82031,
26/12/2018,3819.67,40360824.01,0.821911176,353051,265052,5.11E+12,18.28673875,407759085.7,1258.15,129.89,31.09,172.06,0.041603,6554.359863,22878.44922,
25/12/2018,4081.03,38583932.39,0.932735355,419724,272297,5.11E+12,23.01715097,684998894,1258.15,141,33.4,183.03,0.045675,,,
24/12/2018,4000.33,44676132.24,0.740468193,371647,250739,5.11E+12,15.44952443,395190388.9,1258.15,130.64,33.47,200.03,0.044286,6192.919922,21792.19922,
23/12/2018,4020.99,44422290.57,0.806539171,386812,251216,5.11E+12,18.77646281,307070105.4,,117.27,31.99,197.89,0.042203,,,
22/12/2018,3898.08,35537832.46,1.048346286,492725,280588,5.11E+12,30.95900116,816200701.6,,109.46,30.83,196.3,0.040658,,,
21/12/2018,4133.7,34268624.16,1.139195022,475405,287273,5.11E+12,27.62806589,833308176.9,1258.15,115.84,32.73,190.48,0.039079,6332.990234,22445.36914,
20/12/2018,3742.2,37822407.4,1.084764671,495567,302392,5.11E+12,32.92958464,906373695.5,1259.75,101.09,29.6,126.28,0.034212,6528.410156,22859.59961,
19/12/2018,3706.82,32491732.53,1.078395297,461772,266245,5.62E+12,26.57834854,731580451.5,1255,101.68,30.33,105.44,0.034863,6636.830078,23323.66016,
18/12/2018,3544.76,44909481.26,0.990779438,466783,298823,5.65E+12,20.97551137,547999498.4,1246.3,95.11,29.27,90.31,0.03282,6783.910156,23675.64063,
17/12/2018,3253.12,32278689.66,1.019919557,364387,226453,5.65E+12,14.84875261,320775296.9,1241.65,85.38,25.68,81.53,0.029175,6753.72998,23592.98047,
16/12/2018,3236.27,41821954.43,0.941854396,397643,262879,5.65E+12,18.37318136,295204797.3,,84.47,23.79,77.37,0.028203,,,
15/12/2018,3244,40979901.65,1.05868513,464523,275801,5.65E+12,25.09538231,530198467.4,,84.28,23.46,80.33,0.028395,,,
14/12/2018,3311.75,36769637.78,1.084257023,439017,268422,5.65E+12,22.08826418,580898599.3,1235.35,86.63,23.65,90.24,0.029235,6910.660156,24100.50977,
13/12/2018,3487.88,33682110.95,1.1335625,439269,261423,5.65E+12,22.35779149,559240638.5,1242.75,90.66,24.53,102.43,0.030635,7070.330078,24597.38086,
12/12/2018,3421.46,35085532.24,1.07667292,432510,251487,5.65E+12,23.31901099,742547159.6,1245.75,88.61,23.8,101.71,0.029439,7098.310059,24527.26953,
11/12/2018,3497.55,34804847.98,1.141154274,443066,258353,5.65E+12,22.97283382,531496288.5,1245.3,91.58,24.6,107.05,0.030117,7031.830078,24370.24023,
10/12/2018,3612.05,35927585.01,0.948841625,364578,238569,5.65E+12,16.83358837,284901262.2,1245.35,94.99,25.91,109.6,0.031653,7020.52002,24423.25977,
09/12/2018,3473.23,35646900.75,0.970701047,382549,231104,5.65E+12,19.7523634,374073430,,92.04,24.8,103.73,0.030643,,,
08/12/2018,3421.91,31998005.4,1.222291368,495220,253890,5.65E+12,31.19535557,757597226.2,,93.41,25.13,106.24,0.029812,,,
07/12/2018,3512.59,37892374.82,1.09192977,480399,279654,5.65E+12,28.47570217,1443218068,1243.3,91.65,26.91,107.49,0.030797,6969.25,24388.94922,
06/12/2018,3754.07,36488953.53,1.036768085,438437,256501,5.65E+12,26.31110179,1438836248,1242.55,102.45,29.25,130.52,0.034318,7188.259766,24947.66992,
05/12/2018,3958.89,38734427.59,1.083459616,492964,270189,5.65E+12,31.50009203,2493725709,1235.9,110.34,31.22,149.85,0.037659,,,
04/12/2018,3886.29,31998005.4,1.101028246,426799,240652,6.19E+12,31.12664818,1267830456,1240.3,108.8,31.01,159.64,0.038557,7158.430176,25027.07031,
03/12/2018,4147.32,37704074.21,1.005271763,364378,222673,6.65E+12,23.24535308,351740543.2,1230.3,116.38,33.81,172.32,0.041874,7441.509766,25826.42969,
02/12/2018,4200.73,41011449.14,1.068438403,420224,241847,6.65E+12,31.11731237,705143612.4,,118.27,34.26,171.94,0.04135,,,
01/12/2018,4024.46,33404486.8,1.209791366,460122,250157,6.65E+12,40.77812171,1627971420,,113.4,32.13,172.52,0.038991,,,13
30/11/2018,4289.09,34727436.77,1.202130114,461334,246226,6.65E+12,45.07238045,925986811.6,1217.55,117.73,33.8,181.09,0.041984,7330.540039,25538.46094,
29/11/2018,4269,39027024.18,1.111968441,454763,254456,6.65E+12,38.73742361,814210952.9,1226.25,122.72,34.72,190.1,0.042269,7273.080078,25338.83984,
28/11/2018,3822.47,43326611.59,1.071254038,462321,268533,6.65E+12,37.38312649,859827352,1213.25,110.2,31.12,179.14,0.03651,7291.589844,25366.42969,
27/11/2018,3765.95,36711861.73,1.186164189,469612,257062,6.65E+12,38.27901151,753355967,1221.2,107.91,29.41,182,0.035682,7082.700195,24748.73047,
26/11/2018,4015.07,42003661.62,1.010554047,410529,239256,6.65E+12,32.01112732,627811214,1223.4,116.34,30.87,184.83,0.037761,7081.850098,24640.24023,
25/11/2018,3880.78,47295461.51,0.980274238,406860,250017,6.65E+12,31.17997638,413195235.3,,113.13,29.23,181.13,0.038628,,,
24/11/2018,4347.69,41342186.64,1.131096584,479021,275261,6.65E+12,36.98433712,739181263.3,,123.3,32.26,207.66,0.04342,,,
23/11/2018,4360.7,40349974.16,1.218455311,467174,266116,6.65E+12,39.13421764,672978504.3,1223.65,126.42,32.02,210.42,0.044062,6938.97998,24285.94922,
22/11/2018,4611.57,34727436.77,1.213546219,472551,254942,6.65E+12,49.95016009,1029870319,1227.05,136.81,34.69,236.21,0.047885,,,
21/11/2018,4465.54,43657349.09,1.203740303,543710,288450,6.65E+12,69.36765011,1493888105,1226.1,131.14,33.07,226.38,0.045149,6972.25,24464.68945,
20/11/2018,4863.93,41672924.13,1.100711952,470246,267971,6.65E+12,39.9694861,1056625987,1223,148.81,36.57,336.31,0.052658,6908.819824,24465.64063,
19/11/2018,5620.78,40680711.65,0.954274699,393875,239803,6.65E+12,18.03746701,358591541.6,1221.6,177.18,42.34,383.63,0.061903,7028.47998,25017.43945,
18/11/2018,5559.74,47956936.5,0.914248869,428639,262649,6.65E+12,21.55099415,488025364.8,,174.18,42.09,387.63,0.060803,,,
17/11/2018,5578.58,41672924.13,1.158173595,533314,283124,7.18E+12,36.92729384,1095140497,,175.36,42.49,389.5,0.061062,,,
16/11/2018,5645.32,45356615.77,1.193645071,523898,291525,7.18E+12,38.65118054,2721200861,1222.4,180.87,43.96,421.2,0.063242,7247.870117,25413.2207,
15/11/2018,5736.15,48213725.42,1.094776667,524969,292755,7.18E+12,25.82337117,1201708840,1211.85,181.9,43.73,439.96,0.064847,7259.029785,25289.26953,
14/11/2018,6351.24,42856644.82,1.110003267,491740,279160,7.18E+12,18.07251239,817648104.6,1203.25,206.53,49.58,511.63,0.073439,7136.390137,25080.5,
13/11/2018,6373.19,49999418.96,1.066877571,510341,300006,7.18E+12,19.17199757,743806005.8,1202.1,210.15,50.63,514.58,0.075883,7200.870117,25286.49023,
12/11/2018,6411.76,52142251.2,0.874062295,422962,246991,7.18E+12,14.13978687,386272349.2,1205.55,211.51,51.48,533.57,0.076818,7200.870117,25387.17969,
11/11/2018,6413.63,46785170.59,0.955554313,448642,252499,7.18E+12,16.64920253,384453167.1,,212.48,52.32,555.78,0.075164,,,
10/11/2018,6386.13,45356615.77,1.13519578,541363,283896,7.18E+12,22.42896582,841537370,,209.97,51.93,542.88,0.074167,,,
09/11/2018,6442.6,43213783.53,1.169965612,498003,277597,7.18E+12,20.99890399,776728229.5,1211.4,211.99,52.36,574.01,0.076324,7406.899902,25989.30078,
