Date,Bitcoin_price,Ethereum_price,Cardano_price,Ripple_price,S&P500,DJI,NASDAQ,Gold,Silver,Commodities,T_Bill,Oil,Twitter_volume,Google_trends,Bitcoin_price_change,Bitcoin_price_change_percent,Bitcoin +/-
2015-06-29,249.42725,0.0,0.0,0.0,2057.639893,17596.34961,4958.470215,113.07,15.03,20.709999,2.331,58.330002,0,2.0,-0.9547500000000184,-0.0038131734709364595,decrease
2015-06-30,258.38549,0.0,0.0,0.0,2063.110107,17619.50977,4986.870117,112.370003,15.03,21.110001,2.335,59.470001,0,2.0,8.958240000000018,0.035915241819007404,increase
2015-07-01,261.71749,0.0,0.0,0.0,2077.419922,17757.91016,5013.120117,111.980003,14.9,20.77,2.418,56.959998999999996,0,2.0,3.3319999999999936,0.0128954609641585,increase
2015-07-02,259.62937,0.0,0.0,0.0,2076.780029,17730.10938,5009.209961,111.760002,14.95,20.75,2.3930000000000002,56.93,0,2.0,-2.0881200000000035,-0.00797852676945665,decrease
2015-07-03,255.52675,0.0,0.0,0.0,2076.780029,17730.10938,5009.209961,111.760002,14.95,20.75,2.3930000000000002,56.93,0,2.0,-4.102620000000002,-0.015801833205542182,decrease
2015-07-04,253.87887,0.0,0.0,0.0,2076.780029,17730.10938,5009.209961,111.760002,14.95,20.75,2.3930000000000002,56.93,0,2.0,-1.6478799999999865,-0.0064489529961148095,decrease
2015-07-05,261.42899,0.0,0.0,0.0,2076.780029,17730.10938,5009.209961,111.760002,14.95,20.75,2.3930000000000002,56.93,0,2.0,7.550119999999993,0.029739064145038796,increase
2015-07-06,267.60762,0.0,0.0,0.0,2068.76001,17683.58008,4991.939941,112.059998,14.99,19.84,2.278,52.529999,0,2.0,6.178629999999998,0.023634065984801556,increase
2015-07-07,270.07587,0.0,0.0,0.0,2081.340088,17776.91016,4997.459961,110.760002,14.43,19.799999,2.231,52.330002,0,2.0,2.468250000000012,0.009223392069328984,increase
2015-07-08,264.356,0.0,0.0,0.0,2046.680054,17515.41992,4909.759765999999,111.089996,14.46,19.690001000000002,2.206,51.650002,0,2.0,-5.719870000000014,-0.02117875247425849,decrease
2015-07-09,267.943,0.0,0.0,0.0,2051.310059,17548.61914,4922.399902,111.360001,14.76,19.98,2.301,52.779999,0,2.0,3.586999999999989,0.013568823858735923,increase
2015-07-10,269.24925,0.0,0.0,0.0,2076.6201170000004,17760.41016,4997.700195,111.489998,14.88,19.99,2.417,52.740002000000004,0,2.0,1.306250000000034,0.0048751040333205875,increase
2015-07-11,286.53662,0.0,0.0,0.0,2076.6201170000004,17760.41016,4997.700195,111.489998,14.88,19.99,2.417,52.740002000000004,0,2.0,17.28737000000001,0.06420582415735598,increase
2015-07-12,301.03837000000004,0.0,0.0,0.0,2076.6201170000004,17760.41016,4997.700195,111.489998,14.88,19.99,2.417,52.740002000000004,0,2.0,14.501750000000015,0.05061045949379883,increase
2015-07-13,304.9905,0.0,0.0,0.0,2099.600098,17977.67969,5071.509765999999,110.989998,14.81,19.879998999999998,2.43,52.200001,0,2.0,3.952129999999954,0.013128326465493334,increase
2015-07-14,290.93137,0.0,0.0,0.0,2108.949951,18053.58008,5104.890136999999,110.739998,14.69,19.92,2.399,53.040001000000004,0,2.0,-14.059129999999982,-0.04609694400317377,decrease
2015-07-15,288.48787000000004,0.0,0.0,0.0,2107.399902,18050.16992,5098.939941,110.160004,14.43,19.58,2.35,51.41,0,2.0,-2.443499999999972,-0.008398888026409757,decrease
2015-07-16,287.55762000000004,0.0,0.0,0.0,2124.290039,18120.25,5163.180176,109.760002,14.35,19.51,2.352,50.91,0,2.0,-0.9302500000000009,-0.0032245723191065556,decrease
2015-07-17,276.97924,0.0,0.0,0.0,2126.639893,18086.44922,5210.140136999999,108.650002,14.23,19.459999,2.349,50.889998999999996,0,2.0,-10.578380000000038,-0.03678699246432782,decrease
2015-07-18,278.33337,0.0,0.0,0.0,2126.639893,18086.44922,5210.140136999999,108.650002,14.23,19.459999,2.349,50.889998999999996,0,2.0,1.3541299999999978,0.004888922361112602,increase
2015-07-19,275.30687,0.0,0.0,0.0,2126.639893,18086.44922,5210.140136999999,108.650002,14.23,19.459999,2.349,50.889998999999996,0,2.0,-3.0264999999999986,-0.010873651262153672,decrease
2015-07-20,274.28387000000004,0.0,0.0,0.0,2128.280029,18100.41016,5218.859863000001,105.699997,14.05,19.190001000000002,2.372,50.150002,0,2.0,-1.0229999999999677,-0.003715853512845424,decrease
2015-07-21,279.45925,0.0,0.0,0.0,2119.209961,17919.28906,5208.120117,105.370003,14.14,19.280001000000002,2.34,50.360001000000004,0,2.0,5.1753799999999615,0.01886869978901773,increase
2015-07-22,274.87242000000003,0.0,0.0,0.0,2114.149902,17851.03906,5171.77002,104.800003,14.14,18.950001,2.322,49.189999,0,2.0,-4.5868299999999635,-0.016413233772007763,decrease
2015-07-23,276.2095,0.0,0.0,0.0,2102.149902,17731.91992,5146.410156,104.33000200000001,14.0,18.790001,2.2769999999999997,48.450001,0,2.0,1.3370799999999576,0.004864365802869308,increase
2015-07-24,276.24491,0.0,0.0,0.0,2079.649902,17568.5293,5088.629883,105.349998,14.02,18.6,2.271,48.139998999999996,0,2.0,0.03541000000001304,0.00012819979037659301,increase
2015-07-25,287.55582999999996,0.0,0.0,0.0,2079.649902,17568.5293,5088.629883,105.349998,14.02,18.6,2.271,48.139998999999996,0,2.0,11.310919999999953,0.04094526121766351,increase
2015-07-26,287.83983,0.0,0.0,0.0,2079.649902,17568.5293,5088.629883,105.349998,14.02,18.6,2.271,48.139998999999996,0,2.0,0.28400000000004866,0.000987634296964357,increase
2015-07-27,291.20091,0.0,0.0,0.0,2067.639893,17440.58984,5039.779785,104.860001,13.92,18.200001,2.228,47.389998999999996,0,2.0,3.3610800000000154,0.011676910731916568,increase
2015-07-28,293.15058,0.0,0.0,0.0,2093.25,17630.26953,5089.209961,105.019997,14.02,18.379998999999998,2.25,47.98,0,2.0,1.9496699999999691,0.006695274406937735,increase
2015-07-29,292.99425,0.0,0.0,0.0,2108.570068,17751.39063,5111.72998,105.16999799999999,14.15,18.49,2.279,48.790001000000004,0,2.0,-0.15632999999996855,-0.0005332754245274129,decrease
2015-07-30,288.61658,0.0,0.0,0.0,2108.6298829999996,17745.98047,5128.779785,104.269997,14.09,18.43,2.2680000000000002,48.52,0,2.0,-4.377670000000023,-0.014941146455945908,decrease
2015-07-31,286.74491,0.0,0.0,0.0,2103.840088,17689.85938,5128.279785,104.93,14.08,18.120001000000002,2.205,47.119999,0,2.0,-1.8716699999999946,-0.006484970475362117,decrease
2015-08-01,282.33741000000003,0.0,0.0,0.0,2103.840088,17689.85938,5128.279785,104.93,14.08,18.120001000000002,2.205,47.119999,0,2.0,-4.40749999999997,-0.01537080466397811,decrease
2015-08-02,278.68258,0.0,0.0,0.0,2103.840088,17689.85938,5128.279785,104.93,14.08,18.120001000000002,2.205,47.119999,0,2.0,-3.654830000000061,-0.012944901633828998,decrease
2015-08-03,279.48591,0.0,0.0,0.0,2098.040039,17598.19922,5115.379883,104.099998,13.87,17.719998999999998,2.15,45.169998,0,2.0,0.8033300000000168,0.0028825985463463155,increase
2015-08-04,283.49091,0.0,0.0,0.0,2093.320068,17550.68945,5105.549805,104.309998,13.92,17.860001,2.211,45.740002000000004,0,2.0,4.0049999999999955,0.014329881602975991,increase
2015-08-05,284.24366000000003,0.0,0.0,0.0,2099.840088,17540.4707,5139.939941,103.93,13.95,17.76,2.2680000000000002,45.150002,0,2.0,0.7527500000000487,0.0026552879596741796,increase
2015-08-06,280.9375,0.0,0.0,0.0,2083.560059,17419.75,5056.439941,104.389999,13.99,17.690001000000002,2.234,44.66,0,2.0,-3.306160000000034,-0.011631429175940178,decrease
2015-08-07,275.92866000000004,0.0,0.0,0.0,2077.570068,17373.38086,5043.540039,104.650002,14.11,17.549999,2.175,43.869999,0,2.0,-5.008839999999964,-0.01782901890989974,decrease
2015-08-08,278.2765,0.0,0.0,0.0,2077.570068,17373.38086,5043.540039,104.650002,14.11,17.549999,2.175,43.869999,0,2.0,2.3478399999999624,0.008508866023558381,increase
2015-08-09,261.75225,0.9090459999999999,0.0,0.0,2077.570068,17373.38086,5043.540039,104.650002,14.11,17.549999,2.175,43.869999,0,2.0,-16.524249999999995,-0.05938068791292117,decrease
2015-08-10,265.0825,0.692321,0.0,0.0,2104.179932,17615.16992,5101.799805,105.720001,14.54,17.950001,2.238,44.959998999999996,0,2.0,3.330249999999978,0.01272290878110871,increase
2015-08-11,264.87516,0.668067,0.0,0.0,2084.070068,17402.83984,5036.790039,106.260002,14.64,17.68,2.137,43.080002,0,2.0,-0.20733999999998787,-0.0007821715880904634,decrease
2015-08-12,270.22325,0.850151,0.0,0.0,2086.050049,17402.50977,5044.390136999999,107.75,14.82,17.67,2.13,43.299999,0,2.0,5.348090000000013,0.020190983556177988,increase
2015-08-13,264.14299,1.266023,0.0,0.0,2083.389893,17408.25,5033.560059,106.860001,14.71,17.52,2.189,42.23,0,2.0,-6.08026000000001,-0.02250087659000477,decrease
2015-08-14,262.01758,1.9514599999999998,0.0,0.0,2091.540039,17477.40039,5048.240234000001,106.849998,14.55,17.41,2.1959999999999997,42.5,0,2.0,-2.125409999999988,-0.00804643727247878,decrease
2015-08-15,265.3955,1.5912190000000002,0.0,0.0,2091.540039,17477.40039,5048.240234000001,106.849998,14.55,17.41,2.1959999999999997,42.5,0,2.0,3.3779200000000174,0.012891959386847285,increase
2015-08-16,261.20058,1.693707,0.0,0.0,2091.540039,17477.40039,5048.240234000001,106.849998,14.55,17.41,2.1959999999999997,42.5,0,2.0,-4.194920000000025,-0.015806296640297313,decrease
2015-08-17,258.0065,1.423244,0.0,0.0,2102.439941,17545.17969,5091.700195,107.129997,14.63,17.35,2.15,41.869999,0,2.0,-3.1940799999999854,-0.012228456766826379,decrease
2015-08-18,256.44841,1.199595,0.0,0.0,2096.919922,17511.33984,5059.350098,107.110001,14.22,17.309998999999998,2.1959999999999997,42.619999,0,2.0,-1.5580899999999929,-0.006038956382881766,decrease
2015-08-19,230.38423999999998,1.1828370000000001,0.0,0.0,2079.610107,17348.73047,5019.049805,108.550003,14.57,16.950001,2.129,40.799999,0,2.0,-26.064170000000047,-0.10163513979283412,decrease
2015-08-20,232.06482999999997,1.279549,0.0,0.0,2035.72998,16990.68945,4877.490234000001,110.440002,14.78,16.91,2.084,41.139998999999996,0,2.0,1.6805899999999951,0.00729472641010509,increase
2015-08-21,234.56375,1.447462,0.0,0.0,1970.890015,16459.75,4706.040039,111.129997,14.61,16.65,2.0540000000000003,40.450001,0,2.0,2.4989200000000267,0.010768197835061999,increase
2015-08-22,233.03691,1.36656,0.0,0.0,1970.890015,16459.75,4706.040039,111.129997,14.61,16.65,2.0540000000000003,40.450001,0,2.0,-1.5268399999999929,-0.006509275197041253,decrease
2015-08-23,231.21275,1.3208719999999998,0.0,0.0,1970.890015,16459.75,4706.040039,111.129997,14.61,16.65,2.0540000000000003,40.450001,0,2.0,-1.8241600000000062,-0.00782777286224745,decrease
2015-08-24,227.23233,1.374641,0.0,0.0,1893.209961,15871.34961,4526.25,110.529999,14.13,16.110001,1.9969999999999999,38.240002000000004,0,2.0,-3.9804200000000094,-0.017215400102286837,decrease
2015-08-25,203.18133,1.209496,0.0,0.0,1867.609985,15666.44043,4506.490234000001,109.160004,13.99,16.16,2.133,39.310001,0,2.0,-24.050999999999988,-0.10584321341949887,decrease
2015-08-26,219.81582999999998,1.054577,0.0,0.0,1940.5100100000002,16285.509769999999,4697.540039,107.66999799999999,13.56,16.15,2.1719999999999997,38.599998,0,2.0,16.634499999999974,0.08187021907967607,increase
2015-08-27,224.53607999999997,1.182596,0.0,0.0,1987.660034,16654.76953,4812.709961,107.730003,13.8,16.91,2.168,42.560001,0,2.0,4.720249999999993,0.021473658198319923,increase
2015-08-28,224.18875,1.15499,0.0,0.0,1988.869995,16643.00977,4828.319824,108.699997,13.92,17.52,2.186,45.220001,0,2.0,-0.34732999999997105,-0.0015468783457873725,decrease
2015-08-29,230.93575,1.18735,0.0,0.0,1988.869995,16643.00977,4828.319824,108.699997,13.92,17.52,2.186,45.220001,0,2.0,6.747000000000014,0.030095176497482612,increase
2015-08-30,230.58541,1.129976,0.0,0.0,1988.869995,16643.00977,4828.319824,108.699997,13.92,17.52,2.186,45.220001,0,2.0,-0.35034000000001697,-0.0015170453253773308,decrease
2015-08-31,227.18083,1.254864,0.0,0.0,1972.180054,16528.0293,4776.509765999999,108.82,13.99,18.17,2.2,49.200001,0,2.0,-3.40458000000001,-0.014764941112275998,decrease
2015-09-01,229.02966,1.3340049999999999,0.0,0.0,1913.8499760000002,16058.34961,4636.100098,109.199997,13.94,17.32,2.1719999999999997,45.41,0,2.0,1.8488300000000208,0.008138142641700874,increase
2015-09-02,226.28841,1.327498,0.0,0.0,1948.859985,16351.37988,4749.97998,108.620003,14.02,17.57,2.193,46.25,0,2.0,-2.741250000000008,-0.011968973800162042,decrease
2015-09-03,228.35298999999998,1.293887,0.0,0.0,1951.130005,16374.759769999999,4733.5,107.839996,14.02,17.700001,2.168,46.75,0,2.0,2.064579999999978,0.009123666563391364,increase
2015-09-04,227.14741,1.277428,0.0,0.0,1921.219971,16102.37988,4683.919922,107.489998,13.92,17.459999,2.128,46.049999,0,2.0,-1.2055799999999692,-0.005279457912944152,decrease
2015-09-05,229.66691,1.2728469999999998,0.0,0.0,1921.219971,16102.37988,4683.919922,107.489998,13.92,17.459999,2.128,46.049999,0,2.0,2.5194999999999936,0.011091916038135752,increase
2015-09-06,240.70116000000002,1.350303,0.0,0.0,1921.219971,16102.37988,4683.919922,107.489998,13.92,17.459999,2.128,46.049999,0,2.0,11.034250000000014,0.048044578994858256,increase
2015-09-07,239.88,1.283866,0.0,0.0,1921.219971,16102.37988,4683.919922,107.489998,13.92,17.459999,2.128,46.049999,0,2.0,-0.8211600000000203,-0.003411533205739503,decrease
2015-09-08,242.01891,1.273887,0.0,0.0,1969.410034,16492.67969,4811.930176,107.519997,14.12,17.52,2.194,45.939999,0,2.0,2.13891000000001,0.008916583291645797,increase
2015-09-09,244.31382999999997,1.22715,0.0,0.0,1942.040039,16253.57031,4756.529785,106.129997,13.93,17.190001000000002,2.181,44.150002,0,2.0,2.294919999999962,0.009482399536465902,increase
2015-09-10,237.99466,1.21412,0.0,0.0,1952.290039,16330.40039,4796.25,106.379997,13.99,17.42,2.222,45.919998,0,2.0,-6.319169999999957,-0.025864970476701887,decrease
2015-09-11,240.56366,1.133807,0.0,0.0,1961.050049,16433.08984,4822.339844,106.160004,13.95,17.32,2.1830000000000003,44.630001,0,2.0,2.5689999999999884,0.010794359839838341,increase
2015-09-12,239.81675,0.9965700000000001,0.0,0.0,1961.050049,16433.08984,4822.339844,106.160004,13.95,17.32,2.1830000000000003,44.630001,0,2.0,-0.7469099999999855,-0.003104833040867394,decrease
2015-09-13,235.053,1.057922,0.0,0.0,1961.050049,16433.08984,4822.339844,106.160004,13.95,17.32,2.1830000000000003,44.630001,0,2.0,-4.763750000000016,-0.01986412542076399,decrease
2015-09-14,229.15807999999998,0.9433819999999999,0.0,0.0,1953.030029,16370.95996,4805.759765999999,106.220001,13.79,17.09,2.18,44.0,0,2.0,-5.894920000000013,-0.025079109817785827,decrease
2015-09-15,230.51091,0.8959739999999999,0.0,0.0,1978.089966,16599.84961,4860.52002,105.900002,13.77,17.15,2.281,44.59,0,2.0,1.3528300000000115,0.005903479379823828,increase
2015-09-16,230.98066,0.9538770000000001,0.0,0.0,1995.310059,16739.94922,4889.240234000001,107.309998,14.22,17.5,2.303,47.150002,0,2.0,0.4697500000000048,0.0020378644984742067,increase
2015-09-17,229.58975,0.9088219999999999,0.0,0.0,1990.199951,16674.74023,4893.950195,108.410004,14.42,17.389999,2.217,46.900002,0,2.0,-1.390909999999991,-0.006021759570693064,decrease
2015-09-18,233.2385,0.8584,0.0,0.0,1958.030029,16384.58008,4827.22998,109.209999,14.47,17.0,2.13,44.68,0,2.0,3.6487499999999784,0.01589247777829783,increase
2015-09-19,232.50007999999997,0.852294,0.0,0.0,1958.030029,16384.58008,4827.22998,109.209999,14.47,17.0,2.13,44.68,0,2.0,-0.7384200000000192,-0.003165943872902699,decrease
2015-09-20,231.33732999999998,0.876125,0.0,0.0,1958.030029,16384.58008,4827.22998,109.209999,14.47,17.0,2.13,44.68,0,2.0,-1.1627499999999884,-0.005001073548017709,decrease
2015-09-21,230.75432999999998,0.9786,0.0,0.0,1966.969971,16510.18945,4828.950195,108.529999,14.49,17.27,2.214,46.68,0,2.0,-0.5829999999999984,-0.0025201293712519,decrease
2015-09-22,227.79358,0.903632,0.0,0.0,1942.7399899999998,16330.46973,4756.720215,107.790001,14.14,17.18,2.125,45.830002,0,2.0,-2.9607499999999902,-0.012830745147880851,decrease
2015-09-23,231.30982999999998,0.902332,0.0,0.0,1938.7600100000002,16279.88965,4752.740234000001,108.220001,14.12,16.969998999999998,2.144,44.48,0,2.0,3.516249999999985,0.015436124231420267,increase
2015-09-24,231.09507999999997,0.8823620000000001,0.0,0.0,1932.2399899999998,16201.32031,4734.47998,110.489998,14.43,17.07,2.12,44.91,0,2.0,-0.21475000000000932,-0.0009284084468006437,decrease
2015-09-25,233.74475,0.823158,0.0,0.0,1931.339966,16314.669919999998,4686.5,109.809998,14.4,17.18,2.168,45.700001,0,2.0,2.649670000000043,0.01146571359286419,increase
2015-09-26,234.92466000000002,0.71822,0.0,0.0,1931.339966,16314.669919999998,4686.5,109.809998,14.4,17.18,2.168,45.700001,0,2.0,1.1799100000000067,0.005047856689829322,increase
2015-09-27,234.32907999999998,0.786708,0.0,0.0,1931.339966,16314.669919999998,4686.5,109.809998,14.4,17.18,2.168,45.700001,0,2.0,-0.5955800000000409,-0.0025351957516934753,decrease
2015-09-28,237.21116,0.673928,0.0,0.0,1881.77002,16001.88965,4543.970215,108.41999799999999,13.94,16.9,2.095,44.43,0,2.0,2.8820800000000304,0.01229928440806427,increase
2015-09-29,238.56625,0.587136,0.0,0.0,1884.089966,16049.12988,4517.319824,107.980003,13.97,17.030001000000002,2.0540000000000003,45.23,0,2.0,1.35508999999999,0.005712589576308158,increase
2015-09-30,238.06125,0.663342,0.0,0.0,1920.030029,16284.7002,4620.160156,106.860001,13.87,17.08,2.06,45.09,0,2.0,-0.5049999999999955,-0.002116812415838387,decrease
2015-10-01,237.15191000000002,0.74342,0.0,0.0,1923.819946,16272.009769999999,4627.080078,106.730003,13.9,16.969998999999998,2.042,44.740002000000004,0,2.0,-0.909339999999986,-0.003819773272634608,decrease
2015-10-02,238.06357999999997,0.6833520000000001,0.0,0.0,1951.359985,16472.36914,4707.779785,108.989998,14.55,17.049999,1.989,45.540001000000004,0,2.0,0.9116699999999582,0.0038442448133770846,increase
2015-10-03,237.63516,0.673569,0.0,0.0,1951.359985,16472.36914,4707.779785,108.989998,14.55,17.049999,1.989,45.540001000000004,0,2.0,-0.42841999999996005,-0.001799603282450657,decrease
2015-10-04,238.99882999999997,0.704391,0.0,0.0,1951.359985,16472.36914,4707.779785,108.989998,14.55,17.049999,1.989,45.540001000000004,0,2.0,1.3636699999999564,0.005738502669385914,increase
2015-10-05,238.82432999999997,0.674765,0.0,0.0,1987.050049,16776.42969,4781.259765999999,108.769997,14.89,17.280001000000002,2.056,46.259997999999996,0,2.0,-0.17449999999999477,-0.0007301290972846486,decrease
2015-10-06,240.63075,0.611915,0.0,0.0,1979.9200440000002,16790.18945,4748.359863000001,109.860001,15.07,17.790001,2.035,48.529999,0,2.0,1.8064200000000312,0.007563802230702521,increase
2015-10-07,246.49632999999997,0.6273479999999999,0.0,0.0,1995.8299559999998,16912.28906,4791.149902,109.699997,15.29,17.690001000000002,2.062,47.810001,0,2.0,5.865579999999966,0.024375853875699516,increase
2015-10-08,244.49816,0.597617,0.0,0.0,2013.430054,17050.75,4810.790039,109.139999,14.99,17.92,2.108,49.43,0,2.0,-1.9981699999999591,-0.008106287018552982,decrease
2015-10-09,243.25675,0.647476,0.0,0.0,2014.890015,17084.49023,4830.470215,110.870003,15.12,17.91,2.099,49.630001,0,2.0,-1.241410000000002,-0.005077379723430253,decrease
2015-10-10,244.96533,0.639178,0.0,0.0,2014.890015,17084.49023,4830.470215,110.870003,15.12,17.91,2.099,49.630001,0,2.0,1.7085799999999836,0.0070237722077597375,increase
2015-10-11,245.07,0.622336,0.0,0.0,2014.890015,17084.49023,4830.470215,110.870003,15.12,17.91,2.099,49.630001,0,2.0,0.10466999999999871,0.00042728495497712515,increase
2015-10-12,247.65041000000002,0.6309859999999999,0.0,0.0,2017.459961,17131.85938,4838.640136999999,111.309998,15.13,17.459999,2.09,47.099998,0,2.0,2.580410000000029,0.010529277349328847,increase
2015-10-13,244.57641,0.615958,0.0,0.0,2003.689941,17081.89063,4796.609863000001,111.860001,15.16,17.299999,2.055,46.66,0,2.0,-3.0740000000000123,-0.012412658634403329,decrease
2015-10-14,249.45907999999997,0.580101,0.0,0.0,1994.2399899999998,16924.75,4782.850098,113.809998,15.42,17.32,1.9809999999999999,46.639998999999996,0,2.0,4.882669999999962,0.01996378146199773,increase
2015-10-15,254.64216000000002,0.5207890000000001,0.0,0.0,2023.859985,17141.75,4870.100098,113.290001,15.39,17.33,2.023,46.380001,0,2.0,5.1830800000000465,0.020777275375184034,increase
2015-10-16,255.72741000000002,0.55132,0.0,0.0,2033.109985,17215.9707,4886.689941,112.489998,15.28,17.34,2.023,47.259997999999996,0,2.0,1.085250000000002,0.004261863000219579,increase
2015-10-17,267.53983,0.523356,0.0,0.0,2033.109985,17215.9707,4886.689941,112.489998,15.28,17.34,2.023,47.259997999999996,0,2.0,11.812419999999975,0.04619145049801254,increase
2015-10-18,270.04041,0.549124,0.0,0.0,2033.109985,17215.9707,4886.689941,112.489998,15.28,17.34,2.023,47.259997999999996,0,2.0,2.5005800000000136,0.009346570938615129,increase
2015-10-19,264.98625,0.518259,0.0,0.0,2033.660034,17230.53906,4905.470215,112.019997,15.11,17.030001000000002,2.028,45.889998999999996,0,2.0,-5.054160000000024,-0.018716309903395678,decrease
2015-10-20,264.92575,0.49058100000000004,0.0,0.0,2030.77002,17217.10938,4880.970215,112.730003,15.19,17.049999,2.0709999999999997,45.549999,0,2.0,-0.06049999999999045,-0.00022831373325971072,decrease
2015-10-21,270.49541,0.490282,0.0,0.0,2018.939941,17168.60938,4840.120117,111.730003,14.99,16.9,2.03,45.200001,0,2.0,5.569659999999999,0.021023475445478557,increase
2015-10-22,267.46907999999996,0.42839399999999994,0.0,0.0,2052.51001,17489.16016,4920.049805,111.690002,15.11,16.959999,2.025,45.380001,0,2.0,-3.02633000000003,-0.011188101121568095,decrease
2015-10-23,274.25325,0.561577,0.0,0.0,2075.149902,17646.69922,5031.859863000001,111.5,15.12,16.799999,2.083,44.599998,0,2.0,6.784170000000017,0.025364315007925464,increase
2015-10-24,279.97907999999995,0.5431050000000001,0.0,0.0,2075.149902,17646.69922,5031.859863000001,111.5,15.12,16.799999,2.083,44.599998,0,2.0,5.7258299999999736,0.020877892969363154,increase
2015-10-25,286.86941,0.555001,0.0,0.0,2075.149902,17646.69922,5031.859863000001,111.5,15.12,16.799999,2.083,44.599998,0,2.0,6.890330000000063,0.02461016015910933,increase
2015-10-26,284.286,0.626306,0.0,0.0,2071.179932,17623.05078,5034.700195,111.43,15.11,16.65,2.0580000000000003,43.98,0,2.0,-2.583410000000015,-0.009005526242759743,decrease
2015-10-27,287.83091,0.8109270000000001,0.0,0.0,2065.889893,17581.42969,5030.149902,111.68,15.13,16.52,2.028,43.200001,0,2.0,3.5449100000000158,0.012469520131135559,increase
2015-10-28,300.53566,0.8476530000000001,0.0,0.0,2090.350098,17779.51953,5095.689941,110.779999,15.26,16.99,2.092,45.939999,0,2.0,12.70474999999999,0.0441396304517816,increase
2015-10-29,304.32691,0.96149,0.0,0.0,2089.409912,17755.80078,5074.27002,109.720001,14.88,16.9,2.173,46.060001,0,2.0,3.791249999999991,0.012614975540672813,increase
2015-10-30,326.55691,1.2540799999999999,0.0,0.0,2079.360107,17663.53906,5053.75,109.300003,14.8,17.07,2.151,46.59,0,2.0,22.230000000000018,0.07304644863643506,increase
2015-10-31,327.58425,0.9483,0.0,0.0,2079.360107,17663.53906,5053.75,109.300003,14.8,17.07,2.151,46.59,0,2.0,1.027339999999981,0.003145975382973676,increase
2015-11-01,311.70274,0.9135629999999999,0.0,0.0,2079.360107,17663.53906,5053.75,109.300003,14.8,17.07,2.151,46.59,0,2.0,-15.881509999999992,-0.0484806885556921,decrease
2015-11-02,325.64666,1.068958,0.0,0.0,2104.050049,17828.75977,5127.149902,108.589996,14.72,16.950001,2.187,46.139998999999996,0,2.0,13.943919999999991,0.04473467252806307,increase
2015-11-03,369.51133,0.9646950000000001,0.0,0.0,2109.790039,17918.15039,5145.129883,106.980003,14.58,17.32,2.22,47.900002,0,2.0,43.86466999999999,0.13470019928962262,increase
2015-11-04,432.46133,1.018074,0.0,0.0,2102.310059,17867.58008,5142.47998,105.970001,14.38,16.959999,2.23,46.32,0,2.0,62.94999999999999,0.1703601348299657,increase
2015-11-05,434.31683,0.9267059999999999,0.0,0.0,2099.929932,17863.42969,5127.740234000001,105.639999,14.3,16.73,2.245,45.200001,0,2.0,1.8555000000000064,0.00429055703084491,increase
2015-11-06,359.586,0.878713,0.0,0.0,2099.199951,17910.33008,5147.120117,104.099998,14.08,16.610001,2.333,44.290001000000004,0,2.0,-74.73082999999997,-0.17206524094403608,decrease
2015-11-07,377.64099,0.916739,0.0,0.0,2099.199951,17910.33008,5147.120117,104.099998,14.08,16.610001,2.333,44.290001000000004,0,2.0,18.054989999999975,0.05021049206587569,increase
2015-11-08,387.775,0.933398,0.0,0.0,2099.199951,17910.33008,5147.120117,104.099998,14.08,16.610001,2.333,44.290001000000004,0,2.0,10.13400999999999,0.02683503716055813,increase
2015-11-09,370.652,1.080845,0.0,0.0,2078.580078,17730.48047,5095.299805,104.400002,13.89,16.42,2.342,43.869999,0,2.0,-17.12299999999999,-0.04415704983560054,decrease
2015-11-10,376.94800000000004,0.989914,0.0,0.0,2081.719971,17758.21094,5083.240234000001,104.18,13.76,16.360001,2.322,44.209998999999996,0,2.0,6.296000000000049,0.016986283629927934,increase
2015-11-11,311.702,0.854742,0.0,0.0,2075.0,17702.2207,5067.02002,103.83000200000001,13.64,16.190001000000002,2.338,42.93,0,2.0,-65.24600000000004,-0.17309018750596905,decrease
2015-11-12,320.036,0.784963,0.0,0.0,2045.969971,17448.07031,5005.080078,103.849998,13.64,15.91,2.319,41.75,0,2.0,8.334000000000003,0.02673707579675466,increase
2015-11-13,337.89300000000003,0.8981620000000001,0.0,0.0,2023.040039,17245.24023,4927.879883,103.559998,13.59,15.71,2.28,40.740002000000004,0,2.0,17.857000000000028,0.05579684785461647,increase
2015-11-14,334.125,0.9040450000000001,0.0,0.0,2023.040039,17245.24023,4927.879883,103.559998,13.59,15.71,2.28,40.740002000000004,0,2.0,-3.768000000000029,-0.011151459189743584,decrease
2015-11-15,333.95099999999996,0.89712,0.0,0.0,2023.040039,17245.24023,4927.879883,103.559998,13.59,15.71,2.28,40.740002000000004,0,2.0,-0.17400000000003502,-0.0005207631874299956,decrease
2015-11-16,320.06,0.938097,0.0,0.0,2053.189941,17483.00977,4984.620117,103.709999,13.6,15.8,2.273,41.740002000000004,0,2.0,-13.890999999999963,-0.04159592275513457,decrease
2015-11-17,337.759,0.917747,0.0,0.0,2050.439941,17489.5,4986.02002,102.339996,13.55,15.55,2.261,40.669998,0,2.0,17.699000000000012,0.05529900643629326,increase
2015-11-18,333.33299,0.970144,0.0,0.0,2083.580078,17737.16016,5075.200195,102.43,13.52,15.6,2.269,40.75,0,2.0,-4.426010000000019,-0.013104047560538734,decrease
